ReviewID,OrderID,UserID,ProductID,ReviewDate,ReviewRating,ReviewText
R1846,O1846,U0206,P0196,2028-12-10,5,"Subconscious Mind is very useful."
R1847,O1847,U0133,P0111,2028-12-11,4,"Vivobook laptop is decent."
R1848,O1848,U0198,P0181,2028-12-11,5,"Camping tent is spacious."
R1849,O1849,U0130,P0108,2028-12-12,4,"OnePlus 11 is fast."
R1850,O1850,U0204,P0194,2028-12-12,5,"Ikigai is peaceful."
R1851,O1851,U0139,P0091,2028-12-13,4,"WD external HDD is good."
R1852,O1852,U0191,P0162,2028-12-13,5,"Mascara enhances lashes beautifully."
R1853,O1853,U0136,P0062,2028-12-14,4,"JBL Flip 5 sounds great."
R1854,O1854,U0209,P0191,2028-12-14,5,"The Alchemist is soul-touching."
R1855,O1855,U0145,P0079,2028-12-15,4,"Rice cooker is very efficient."
R1856,O1856,U0197,P0166,2028-12-15,5,"Lotus sunscreen protects well."
R1857,O1857,U0137,P0120,2028-12-16,4,"Dell 24-inch monitor is sharp."
R1858,O1858,U0200,P0195,2028-12-16,5,"Think and Grow Rich is brilliant."
R1859,O1859,U0138,P0100,2028-12-17,4,"Motorola Edge is decent."
R1860,O1860,U0193,P0177,2028-12-17,5,"Table tennis bat feels solid."
R1861,O1861,U0134,P0044,2028-12-18,4,"LED bulbs are bright."
R1862,O1862,U0202,P0197,2028-12-18,5,"Sapiens is a fascinating read."
R1863,O1863,U0135,P0051,2028-12-19,4,"Treadmill works perfectly."
R1864,O1864,U0192,P0186,2028-12-19,5,"Volleyball is durable."
R1865,O1865,U0142,P0113,2028-12-20,4,"Chromebook is easy to use."
R1866,O1866,U0208,P0198,2028-12-20,5,"The Lean Startup is motivating."
R1867,O1867,U0139,P0097,2028-12-21,4,"Vivo V27 is stylish."
R1868,O1868,U0196,P0164,2028-12-21,5,"Face wash is refreshing."
R1869,O1869,U0130,P0088,2028-12-22,4,"GoPro Hero captures clearly."
R1870,O1870,U0201,P0192,2028-12-22,5,"Atomic Habits is very practical."
R1871,O1871,U0140,P0074,2028-12-23,4,"Usha ceiling fan is good."
R1872,O1872,U0199,P0173,2028-12-23,5,"Basketball quality is excellent."
R1873,O1873,U0132,P0096,2028-12-24,4,"Redmi Note 12 Pro works fine."
R1874,O1874,U0205,P0199,2028-12-24,5,"Python Crash Course is easy to follow."
R1875,O1875,U0133,P0064,2028-12-25,4,"Bose headphones sound premium."
R1876,O1876,U0195,P0183,2028-12-25,5,"Sleeping bag keeps warm."
R1877,O1877,U0136,P0127,2028-12-26,4,"Vu TV has decent sound."
R1878,O1878,U0207,P0193,2028-12-26,5,"Rich Dad Poor Dad is worth reading."
R1879,O1879,U0141,P0085,2028-12-27,4,"HP printer is reliable."
R1880,O1880,U0194,P0165,2028-12-27,5,"Aloe vera gel is refreshing."
R1881,O1881,U0138,P0109,2028-12-28,4,"Realme GT Neo is smooth."
R1882,O1882,U0206,P0196,2028-12-28,5,"Subconscious Mind improves focus."
R1883,O1883,U0135,P0072,2028-12-29,4,"Electric kettle boils quickly."
R1884,O1884,U0200,P0197,2028-12-29,5,"Sapiens is enlightening."
R1885,O1885,U0130,P0114,2028-12-30,4,"HP Envy works perfectly."
R1886,O1886,U0197,P0169,2028-12-30,5,"Shampoo smells refreshing."
R1887,O1887,U0139,P0069,2028-12-31,4,"Juicer is powerful."
R1888,O1888,U0204,P0198,2028-12-31,5,"The Lean Startup offers great lessons."
R1889,O1889,U0148,P0121,2029-01-01,4,"LG Ultrawide monitor is excellent."
R1890,O1890,U0192,P0187,2029-01-01,5,"Boxing gloves fit well."
R1891,O1891,U0137,P0110,2029-01-02,4,"Nokia G60 performs smoothly."
R1892,O1892,U0209,P0191,2029-01-02,5,"The Alchemist is a timeless classic."
R1893,O1893,U0134,P0049,2029-01-03,4,"Volleyball is well made."
R1894,O1894,U0193,P0179,2029-01-03,5,"Swim cap is comfortable."
R1895,O1895,U0136,P0066,2029-01-04,4,"Kindle Oasis display is crisp."
R1896,O1896,U0203,P0197,2029-01-04,5,"Sapiens is a masterpiece."
R1897,O1897,U0140,P0095,2029-01-05,4,"ASUS ROG phone runs games well."
R1898,O1898,U0191,P0163,2029-01-05,5,"Foundation gives smooth finish."
R1899,O1899,U0132,P0126,2029-01-06,4,"TCL TV works flawlessly."
R1900,O1900,U0205,P0199,2029-01-06,5,"Python Crash Course is easy to follow."
R1901,O1901,U0138,P0075,2029-01-07,4,"Table fan works perfectly."
R1902,O1902,U0197,P0166,2029-01-07,5,"Sunscreen protects well."
R1903,O1903,U0145,P0106,2029-01-08,4,"Kindle Kids Edition is great."
R1904,O1904,U0206,P0196,2029-01-08,5,"Subconscious Mind changed my outlook."
R1905,O1905,U0135,P0084,2029-01-09,4,"Wireless keyboard is handy."
R1906,O1906,U0198,P0188,2029-01-09,5,"Badminton racket is light and strong."
R1907,O1907,U0139,P0094,2029-01-10,4,"RAM stick improved speed."
R1908,O1908,U0202,P0195,2029-01-10,5,"Think and Grow Rich is life-changing."
R1909,O1909,U0142,P0123,2029-01-11,4,"Odyssey monitor has immersive display."
R1910,O1910,U0199,P0181,2029-01-11,5,"Camping tent is spacious."
R1911,O1911,U0130,P0082,2029-01-12,4,"MSI laptop runs games well."
R1912,O1912,U0204,P0194,2029-01-12,5,"Ikigai gives peace of mind."
R1913,O1913,U0136,P0063,2029-01-13,4,"Sennheiser headphones are clear."
R1914,O1914,U0200,P0197,2029-01-13,5,"Sapiens is very engaging."
R1915,O1915,U0148,P0104,2029-01-14,4,"Amazon Fire HD is nice."
R1916,O1916,U0192,P0178,2029-01-14,5,"Table tennis table is sturdy."
R1917,O1917,U0137,P0128,2029-01-15,4,"Mi Smart TV is compact."
R1918,O1918,U0207,P0198,2029-01-15,5,"The Lean Startup is inspiring."
R1919,O1919,U0135,P0077,2029-01-16,4,"Lunch box is durable."
R1920,O1920,U0196,P0162,2029-01-16,5,"Mascara makes lashes fuller."
R1921,O1921,U0141,P0092,2029-01-17,4,"Seagate hard drive is reliable."
R1922,O1922,U0208,P0193,2029-01-17,5,"Rich Dad Poor Dad is informative."
R1923,O1923,U0138,P0069,2029-01-18,4,"Juicer works perfectly."
R1924,O1924,U0201,P0192,2029-01-18,5,"Atomic Habits is very useful."
R1925,O1925,U0130,P0105,2029-01-19,4,"Xiaomi Pad is smooth."
R1926,O1926,U0195,P0183,2029-01-19,5,"Sleeping bag is comfortable."
R1927,O1927,U0132,P0081,2029-01-20,4,"Acer Aspire laptop is reliable."
R1928,O1928,U0209,P0191,2029-01-20,5,"The Alchemist is motivating."
R1929,O1929,U0139,P0115,2029-01-21,4,"Dell XPS has sharp display."
R1930,O1930,U0193,P0175,2029-01-21,5,"Cricket bat is light and durable."
R1931,O1931,U0140,P0129,2029-01-22,4,"Nokia Smart TV runs well."
R1932,O1932,U0205,P0199,2029-01-22,5,"Python Crash Course is beginner-friendly."
R1933,O1933,U0136,P0065,2029-01-23,4,"AirPods Pro are excellent."
R1934,O1934,U0203,P0197,2029-01-23,5,"Sapiens offers deep insights."
R1935,O1935,U0135,P0071,2029-01-24,4,"Dishwasher works great."
R1936,O1936,U0198,P0180,2029-01-24,5,"Gym bag is spacious."
R1937,O1937,U0138,P0090,2029-01-25,4,"SanDisk pendrive is very fast."
R1938,O1938,U0206,P0196,2029-01-25,5,"Subconscious Mind is very helpful."
R1939,O1939,U0142,P0119,2029-01-26,4,"AOC monitor has vivid colors."
R1940,O1940,U0197,P0168,2029-01-26,5,"Conditioner leaves hair shiny."
R1941,O1941,U0130,P0102,2029-01-27,4,"iPad Air is responsive."
R1942,O1942,U0200,P0195,2029-01-27,5,"Think and Grow Rich is impactful."
R1943,O1943,U0134,P0045,2029-01-28,4,"Ceiling fan runs quietly."
R1944,O1944,U0199,P0187,2029-01-28,5,"Boxing gloves are comfortable."
R1945,O1945,U0139,P0089,2029-01-29,4,"Drone captures sharp videos."
R1946,O1946,U0202,P0197,2029-01-29,5,"Sapiens is brilliant."
R1947,O1947,U0141,P0060,2029-01-30,4,"Smartwatch works well."
R1948,O1948,U0192,P0174,2029-01-30,5,"Cricket gloves are comfortable."
R1949,O1949,U0137,P0093,2029-01-31,4,"SSD is very fast."
R1950,O1950,U0204,P0194,2029-01-31,5,"Ikigai is comforting."
R1951,O1951,U0138,P0073,2029-02-01,4,"Electric iron works well."
R1952,O1952,U0196,P0165,2029-02-01,5,"Aloe vera gel is soothing."
R1953,O1953,U0130,P0100,2029-02-02,4,"Motorola Edge is decent."
R1954,O1954,U0208,P0193,2029-02-02,5,"Rich Dad Poor Dad is inspiring."
R1955,O1955,U0132,P0127,2029-02-03,4,"Vu TV is a good buy."
R1956,O1956,U0194,P0167,2029-02-03,5,"Deodorant smells nice."
R1957,O1957,U0136,P0068,2029-02-04,4,"Pressure cooker is sturdy."
R1958,O1958,U0201,P0192,2029-02-04,5,"Atomic Habits is eye-opening."
R1959,O1959,U0133,P0112,2029-02-05,4,"Honor MagicBook runs fast."
R1960,O1960,U0207,P0198,2029-02-05,5,"The Lean Startup is a must-read."
R1961,O1961,U0135,P0078,2029-02-06,4,"Mixer grinder is powerful."
R1962,O1962,U0198,P0182,2029-02-06,5,"Trekking shoes grip well."
R1963,O1963,U0140,P0098,2029-02-07,4,"Oppo Reno 10 is stylish."
R1964,O1964,U0203,P0195,2029-02-07,5,"Think and Grow Rich is worth it."
R1965,O1965,U0139,P0116,2029-02-08,4,"MacBook Pro M2 is excellent."
R1966,O1966,U0206,P0196,2029-02-08,5,"Subconscious Mind is very helpful."
R1967,O1967,U0130,P0125,2029-02-09,4,"LG OLED TV has vivid colors."
R1968,O1968,U0195,P0170,2029-02-09,5,"Toothpaste leaves fresh breath."
R1969,O1969,U0136,P0067,2029-02-10,4,"Microwave oven heats quickly."
R1970,O1970,U0205,P0199,2029-02-10,5,"Python Crash Course is well explained."
R1971,O1971,U0133,P0087,2029-02-11,4,"Canon PIXMA prints clearly."
R1972,O1972,U0191,P0164,2029-02-11,5,"Face wash is gentle on skin."
R1973,O1973,U0141,P0103,2029-02-12,4,"Lenovo Yoga tablet is versatile."
R1974,O1974,U0202,P0197,2029-02-12,5,"Sapiens is captivating."
R1975,O1975,U0137,P0121,2029-02-13,4,"LG Ultrawide monitor is great."
R1976,O1976,U0197,P0169,2029-02-13,5,"Shampoo has nice fragrance."
R1977,O1977,U0132,P0080,2029-02-14,4,"Bluetooth speaker is decent."
R1978,O1978,U0204,P0194,2029-02-14,5,"Ikigai helps in daily life."
R1979,O1979,U0138,P0099,2029-02-15,4,"Realme Narzo has good battery."
R1980,O1980,U0199,P0171,2029-02-15,5,"Yoga mat is very comfortable."
R1981,O1981,U0130,P0118,2029-02-16,4,"MSI Prestige laptop is smooth."
R1982,O1982,U0209,P0191,2029-02-16,5,"The Alchemist inspires hope."
R1983,O1983,U0136,P0061,2029-02-17,4,"Boat Airdopes sound crisp."
R1984,O1984,U0200,P0195,2029-02-17,5,"Think and Grow Rich is excellent."
R1985,O1985,U0135,P0070,2029-02-18,4,"Godrej refrigerator is efficient."
R1986,O1986,U0192,P0185,2029-02-18,5,"Cricket helmet is sturdy."
R1987,O1987,U0145,P0107,2029-02-19,4,"Google Pixel 7 camera is great."
R1988,O1988,U0208,P0198,2029-02-19,5,"The Lean Startup is motivating."
R1989,O1989,U0139,P0091,2029-02-20,4,"WD external HDD works well."
R1990,O1990,U0196,P0161,2029-02-20,5,"Lipstick shade is lovely."
R1991,O1991,U0130,P0113,2029-02-21,4,"Chromebook is lightweight."
R1992,O1992,U0207,P0197,2029-02-21,5,"Sapiens is highly educational."
R1993,O1993,U0142,P0088,2029-02-22,4,"GoPro Hero captures sharp images."
R1994,O1994,U0194,P0167,2029-02-22,5,"Nivea deodorant is refreshing."
R1995,O1995,U0138,P0064,2029-02-23,4,"Bose headphones sound premium."
R1996,O1996,U0201,P0192,2029-02-23,5,"Atomic Habits is life-changing."
R1997,O1997,U0137,P0122,2029-02-24,4,"Philips curved monitor is stylish."
R1998,O1998,U0193,P0172,2029-02-24,5,"Football has excellent quality."
R1999,O1999,U0135,P0072,2029-02-25,4,"Kettle boils quickly."
R2000,O2000,U0203,P0196,2029-02-25,5,"Subconscious Mind improves mindset."
R2001,O2001,U0134,P0043,2029-02-26,4,"Eyeliner is easy to apply."
R2002,O2002,U0198,P0186,2029-02-26,5,"Volleyball is durable."
R2003,O2003,U0139,P0093,2029-02-27,4,"Samsung SSD is super fast."
R2004,O2004,U0206,P0195,2029-02-27,5,"Think and Grow Rich has timeless advice."
R2005,O2005,U0140,P0114,2029-02-28,4,"HP Envy laptop is efficient."
R2006,O2006,U0195,P0173,2029-02-28,5,"Basketball quality is excellent."
R2007,O2007,U0130,P0108,2029-03-01,4,"OnePlus 11 runs smoothly."
R2008,O2008,U0209,P0199,2029-03-01,5,"Python Crash Course is well-written."
R2009,O2009,U0132,P0089,2029-03-02,4,"DJI Mavic Mini flies steadily."
R2010,O2010,U0191,P0166,2029-03-02,5,"Sunscreen feels light."
R2011,O2011,U0136,P0062,2029-03-03,4,"JBL speaker has loud sound."
R2012,O2012,U0202,P0194,2029-03-03,5,"Ikigai gives a new perspective."
R2013,O2013,U0145,P0109,2029-03-04,4,"Realme GT Neo is smooth."
R2014,O2014,U0197,P0162,2029-03-04,5,"Mascara looks amazing."
R2015,O2015,U0137,P0126,2029-03-05,4,"TCL Smart TV is sharp."
R2016,O2016,U0205,P0197,2029-03-05,5,"Sapiens is excellent."
R2017,O2017,U0130,P0096,2029-03-06,4,"Redmi Note 12 Pro is great."
R2018,O2018,U0192,P0178,2029-03-06,5,"TT table is solid and stable."
R2019,O2019,U0133,P0074,2029-03-07,4,"Usha ceiling fan is good."
R2020,O2020,U0204,P0198,2029-03-07,5,"The Lean Startup is insightful."
R2021,O2021,U0139,P0112,2029-03-08,4,"Honor MagicBook is nice."
R2022,O2022,U0200,P0196,2029-03-08,5,"Subconscious Mind is highly recommended."
R2023,O2023,U0135,P0079,2029-03-09,4,"Rice cooker is very handy."
R2024,O2024,U0196,P0165,2029-03-09,5,"Aloe vera gel feels refreshing."
R2025,O2025,U0141,P0090,2029-03-10,4,"SanDisk pendrive is reliable."
R2026,O2026,U0207,P0195,2029-03-10,5,"Think and Grow Rich is motivating."
R2027,O2027,U0138,P0068,2029-03-11,4,"Pressure cooker works well."
R2028,O2028,U0199,P0189,2029-03-11,5,"Tennis balls are durable."
R2029,O2029,U0132,P0120,2029-03-12,4,"Dell 24-inch monitor is bright."
R2030,O2030,U0201,P0192,2029-03-12,5,"Atomic Habits is a gem."
R2031,O2031,U0137,P0117,2029-03-13,4,"Samsung Galaxy Book runs smoothly."
R2032,O2032,U0208,P0198,2029-03-13,5,"The Lean Startup is well explained."
R2033,O2033,U0136,P0060,2029-03-14,4,"Smartwatch is accurate and handy."
R2034,O2034,U0202,P0197,2029-03-14,5,"Sapiens is a fascinating read."
R2035,O2035,U0140,P0110,2029-03-15,4,"Nokia G60 is budget-friendly."
R2036,O2036,U0193,P0175,2029-03-15,5,"Kookaburra bat hits well."
R2037,O2037,U0130,P0101,2029-03-16,4,"Galaxy Tab is sleek and fast."
R2038,O2038,U0206,P0196,2029-03-16,5,"Subconscious Mind improves thinking."
R2039,O2039,U0135,P0076,2029-03-17,4,"Induction stove heats quickly."
R2040,O2040,U0198,P0180,2029-03-17,5,"Reebok gym bag is strong."
R2041,O2041,U0138,P0097,2029-03-18,4,"Vivo V27 works well for the price."
R2042,O2042,U0200,P0195,2029-03-18,5,"Think and Grow Rich is inspiring."
R2043,O2043,U0139,P0111,2029-03-19,4,"Asus Vivobook has good performance."
R2044,O2044,U0191,P0163,2029-03-19,5,"Foundation blends easily."
R2045,O2045,U0141,P0124,2029-03-20,4,"Sony Bravia TV has sharp picture."
R2046,O2046,U0204,P0194,2029-03-20,5,"Ikigai provides peace of mind."
R2047,O2047,U0130,P0095,2029-03-21,4,"ASUS ROG phone is fantastic for gaming."
R2048,O2048,U0192,P0187,2029-03-21,5,"Boxing gloves are well-padded."
R2049,O2049,U0137,P0122,2029-03-22,4,"Curved monitor looks stunning."
R2050,O2050,U0205,P0192,2029-03-22,5,"Atomic Habits helps build habits."
R2051,O2051,U0132,P0086,2029-03-23,4,"Epson printer is efficient."
R2052,O2052,U0194,P0167,2029-03-23,5,"Nivea deodorant keeps fresh."
R2053,O2053,U0135,P0073,2029-03-24,4,"Electric iron is lightweight."
R2054,O2054,U0197,P0168,2029-03-24,5,"Conditioner softens hair."
R2055,O2055,U0140,P0115,2029-03-25,4,"Dell XPS is reliable."
R2056,O2056,U0209,P0191,2029-03-25,5,"The Alchemist is beautifully written."
R2057,O2057,U0138,P0061,2029-03-26,4,"BoAt Airdopes are great for the price."
R2058,O2058,U0203,P0197,2029-03-26,5,"Sapiens teaches a lot."
R2059,O2059,U0130,P0092,2029-03-27,4,"Seagate hard drive is dependable."
R2060,O2060,U0196,P0161,2029-03-27,5,"Lipstick color is lovely."
R2061,O2061,U0137,P0127,2029-03-28,4,"Vu Smart TV works great."
R2062,O2062,U0201,P0199,2029-03-28,5,"Python Crash Course is practical."
R2063,O2063,U0139,P0083,2029-03-29,4,"Gaming mouse is responsive."
R2064,O2064,U0195,P0173,2029-03-29,5,"Basketball bounces well."
R2065,O2065,U0132,P0104,2029-03-30,4,"Amazon Fire HD is kid-friendly."
R2066,O2066,U0207,P0195,2029-03-30,5,"Think and Grow Rich changed my mindset."
R2067,O2067,U0142,P0085,2029-03-31,4,"HP LaserJet prints quickly."
R2068,O2068,U0199,P0171,2029-03-31,5,"Yoga mat is soft and strong."
R2069,O2069,U0135,P0069,2029-04-01,4,"Croma juicer works fine."
R2070,O2070,U0208,P0198,2029-04-01,5,"The Lean Startup offers strategies."
R2071,O2071,U0138,P0110,2029-04-02,4,"Nokia G60 is smooth."
R2072,O2072,U0202,P0194,2029-04-02,5,"Ikigai helps balance life."
R2073,O2073,U0130,P0128,2029-04-03,4,"Mi TV works well."
R2074,O2074,U0193,P0179,2029-04-03,5,"Swim cap fits snugly."
R2075,O2075,U0136,P0063,2029-04-04,4,"Sennheiser headphones are crisp."
R2076,O2076,U0200,P0197,2029-04-04,5,"Sapiens is eye-opening."
R2077,O2077,U0137,P0109,2029-04-05,4,"Realme GT Neo is powerful."
R2078,O2078,U0198,P0189,2029-04-05,5,"Tennis balls bounce well."
R2079,O2079,U0139,P0099,2029-04-06,4,"Realme Narzo is decent."
R2080,O2080,U0204,P0192,2029-04-06,5,"Atomic Habits improves routines."
R2081,O2081,U0135,P0075,2029-04-07,4,"Table fan is effective."
R2082,O2082,U0192,P0172,2029-04-07,5,"Football is sturdy."
R2083,O2083,U0140,P0113,2029-04-08,4,"Chromebook is very handy."
R2084,O2084,U0206,P0196,2029-04-08,5,"Subconscious Mind guides positively."
R2085,O2085,U0138,P0094,2029-04-09,4,"Kingston RAM is fast."
R2086,O2086,U0209,P0199,2029-04-09,5,"Python Crash Course is structured well."
R2087,O2087,U0130,P0082,2029-04-10,4,"MSI gaming laptop is powerful."
R2088,O2088,U0197,P0162,2029-04-10,5,"Mascara lengthens lashes beautifully."
R2089,O2089,U0136,P0062,2029-04-11,4,"JBL speaker is portable."
R2090,O2090,U0203,P0195,2029-04-11,5,"Think and Grow Rich is motivating."
R2091,O2091,U0137,P0129,2029-04-12,4,"Nokia Smart TV has clear screen."
R2092,O2092,U0195,P0177,2029-04-12,5,"Table tennis bat is light."
R2093,O2093,U0139,P0119,2029-04-13,4,"AOC monitor is sharp."
R2094,O2094,U0201,P0197,2029-04-13,5,"Sapiens is excellent."
R2095,O2095,U0132,P0088,2029-04-14,4,"GoPro Hero captures smooth videos."
R2096,O2096,U0196,P0164,2029-04-14,5,"Face wash is refreshing."
R2097,O2097,U0145,P0106,2029-04-15,4,"Kindle Kids Edition is useful."
R2098,O2098,U0207,P0198,2029-04-15,5,"The Lean Startup is inspiring."
R2099,O2099,U0130,P0114,2029-04-16,4,"HP Envy laptop is sleek."
R2100,O2100,U0199,P0184,2029-04-16,5,"Skipping rope is lightweight."
