 OrderID,UserID,ProductID,Quantity,OrderDate,ReviewRating,OrderAmount,Price_x,Price_y,TotalAmount,Price
O1671,U0319,P0192,1,2027-04-10 20:42:00,4,499,499,499,499,499
O1672,U0153,P0164,1,2027-04-11 09:59:00,5,199,199,199,199,199
O1673,U0225,P0197,1,2027-04-12 09:51:00,5,599,599,599,599,599
O1674,U0331,P0169,1,2027-04-12 20:46:00,4,399,399,399,399,399
O1675,U0141,P0194,1,2027-04-13 09:54:00,5,449,449,449,449,449
O1676,U0204,P0163,1,2027-04-14 09:47:00,5,749,749,749,749,749
O1677,U0290,P0195,1,2027-04-14 20:59:00,4,349,349,349,349,349
O1678,U0124,P0161,1,2027-04-15 09:48:00,5,599,599,599,599,599
O1679,U0232,P0162,1,2027-04-16 09:55:00,5,449,449,449,449,449
O1680,U0169,P0199,1,2027-04-16 20:58:00,4,699,699,699,699,699
O1681,U0323,P0168,1,2027-04-17 09:52:00,5,349,349,349,349,349
O1682,U0138,P0167,1,2027-04-18 09:59:00,5,249,249,249,249,249
O1683,U0215,P0193,1,2027-04-18 20:49:00,4,399,399,399,399,399
O1684,U0317,P0165,1,2027-04-19 09:54:00,5,149,149,149,149,149
O1685,U0155,P0166,1,2027-04-20 09:43:00,5,499,499,499,499,499
O1686,U0220,P0198,1,2027-04-20 20:45:00,4,549,549,549,549,549
O1687,U0334,P0192,1,2027-04-21 09:58:00,5,499,499,499,499,499
O1688,U0142,P0197,1,2027-04-22 09:56:00,5,599,599,599,599,599
O1689,U0208,P0169,1,2027-04-22 20:47:00,4,399,399,399,399,399
O1690,U0299,P0161,1,2027-04-23 09:41:00,5,599,599,599,599,599
O1691,U0126,P0164,1,2027-04-24 09:55:00,5,199,199,199,199,199
O1692,U0246,P0199,1,2027-04-24 20:52:00,4,699,699,699,699,699
O1693,U0173,P0162,1,2027-04-25 09:57:00,5,449,449,449,449,449
O1694,U0344,P0196,1,2027-04-26 09:59:00,5,299,299,299,299,299
O1695,U0135,P0167,1,2027-04-26 20:46:00,4,249,249,249,249,249
O1696,U0214,P0195,1,2027-04-27 09:53:00,5,349,349,349,349,349
O1697,U0311,P0163,1,2027-04-28 09:49:00,5,749,749,749,749,749
O1698,U0154,P0191,1,2027-04-28 20:44:00,4,399,399,399,399,399
O1699,U0222,P0166,1,2027-04-29 09:58:00,5,499,499,499,499,499
O1700,U0337,P0198,1,2027-04-30 09:45:00,5,549,549,549,549,549
O1701,U0140,P0194,1,2027-05-01 09:55:00,5,449,449,449,449,449
O1702,U0206,P0168,1,2027-05-01 20:44:00,4,349,349,349,349,349
O1703,U0295,P0161,1,2027-05-02 09:59:00,5,599,599,599,599,599
O1704,U0121,P0192,1,2027-05-03 09:48:00,5,499,499,499,499,499
O1705,U0237,P0167,1,2027-05-03 20:57:00,4,249,249,249,249,249
O1706,U0165,P0197,1,2027-05-04 09:56:00,5,599,599,599,599,599
O1707,U0326,P0169,1,2027-05-05 09:53:00,5,399,399,399,399,399
O1708,U0133,P0163,1,2027-05-05 20:41:00,4,749,749,749,749,749
O1709,U0213,P0166,1,2027-05-06 09:55:00,5,499,499,499,499,499
O1710,U0306,P0199,1,2027-05-07 09:52:00,5,699,699,699,699,699
O1711,U0158,P0164,1,2027-05-07 20:58:00,4,199,199,199,199,199
O1712,U0224,P0195,1,2027-05-08 09:59:00,5,349,349,349,349,349
O1713,U0336,P0161,1,2027-05-09 09:49:00,5,599,599,599,599,599
O1714,U0146,P0198,1,2027-05-09 20:50:00,4,549,549,549,549,549
O1715,U0200,P0162,1,2027-05-10 09:58:00,5,449,449,449,449,449
O1716,U0289,P0165,1,2027-05-11 09:47:00,5,149,149,149,149,149
O1717,U0128,P0193,1,2027-05-11 20:43:00,4,399,399,399,399,399
O1718,U0240,P0166,1,2027-05-12 09:56:00,5,499,499,499,499,499
O1719,U0170,P0191,1,2027-05-13 09:52:00,5,399,399,399,399,399
O1720,U0324,P0167,1,2027-05-13 20:48:00,4,249,249,249,249,249
O1721,U0138,P0194,1,2027-05-14 09:54:00,5,449,449,449,449,449
O1722,U0211,P0168,1,2027-05-15 09:59:00,5,349,349,349,349,349
O1723,U0309,P0196,1,2027-05-15 20:46:00,4,299,299,299,299,299
O1724,U0156,P0161,1,2027-05-16 09:57:00,5,599,599,599,599,599
O1725,U0229,P0197,1,2027-05-17 09:55:00,5,599,599,599,599,599
O1726,U0335,P0169,1,2027-05-17 20:54:00,4,399,399,399,399,399
O1727,U0142,P0192,1,2027-05-18 09:58:00,5,499,499,499,499,499
O1728,U0208,P0165,1,2027-05-19 09:53:00,5,149,149,149,149,149
O1729,U0294,P0198,1,2027-05-19 20:44:00,4,549,549,549,549,549
O1730,U0123,P0163,1,2027-05-20 09:56:00,5,749,749,749,749,749
O1731,U0245,P0166,1,2027-05-21 09:59:00,5,499,499,499,499,499
O1732,U0178,P0199,1,2027-05-21 20:52:00,4,699,699,699,699,699
O1733,U0342,P0162,1,2027-05-22 09:47:00,5,449,449,449,449,449
O1734,U0134,P0191,1,2027-05-23 09:55:00,5,399,399,399,399,399
O1735,U0217,P0167,1,2027-05-23 20:57:00,4,249,249,249,249,249
O1736,U0318,P0195,1,2027-05-24 09:52:00,5,349,349,349,349,349
O1737,U0159,P0164,1,2027-05-25 09:58:00,5,199,199,199,199,199
O1738,U0222,P0168,1,2027-05-25 20:55:00,4,349,349,349,349,349
O1739,U0339,P0166,1,2027-05-26 09:56:00,5,499,499,499,499,499
O1740,U0149,P0192,1,2027-05-27 09:54:00,5,499,499,499,499,499
O1741,U0202,P0161,1,2027-05-27 20:42:00,4,599,599,599,599,599
O1742,U0291,P0194,1,2027-05-28 09:53:00,5,449,449,449,449,449
O1743,U0127,P0169,1,2027-05-29 09:59:00,5,399,399,399,399,399
O1744,U0242,P0196,1,2027-05-29 20:43:00,4,299,299,299,299,299
O1745,U0174,P0163,1,2027-05-30 09:58:00,5,749,749,749,749,749
O1746,U0327,P0195,1,2027-05-31 09:51:00,5,349,349,349,349,349
O1747,U0139,P0167,1,2027-05-31 20:49:00,4,249,249,249,249,249
O1748,U0215,P0198,1,2027-06-01 09:57:00,5,549,549,549,549,549
O1749,U0300,P0162,1,2027-06-02 09:55:00,5,449,449,449,449,449
O1750,U0151,P0199,1,2027-06-02 20:58:00,4,699,699,699,699,699
O1751,U0226,P0164,1,2027-06-03 09:54:00,5,199,199,199,199,199
O1752,U0330,P0197,1,2027-06-04 09:59:00,5,599,599,599,599,599
O1753,U0141,P0165,1,2027-06-04 20:47:00,4,149,149,149,149,149
O1754,U0204,P0191,1,2027-06-05 09:53:00,5,399,399,399,399,399
O1755,U0297,P0166,1,2027-06-06 09:52:00,5,499,499,499,499,499
O1756,U0120,P0192,1,2027-06-06 20:54:00,4,499,499,499,499,499
O1757,U0247,P0168,1,2027-06-07 09:58:00,5,349,349,349,349,349
O1758,U0171,P0163,1,2027-06-08 09:56:00,5,749,749,749,749,749
O1759,U0320,P0199,1,2027-06-08 20:46:00,4,699,699,699,699,699
O1760,U0132,P0167,1,2027-06-09 09:55:00,5,249,249,249,249,249
O1761,U0214,P0196,1,2027-06-10 09:47:00,5,299,299,299,299,299
O1762,U0304,P0162,1,2027-06-10 20:42:00,4,449,449,449,449,449
O1763,U0150,P0194,1,2027-06-11 09:59:00,5,449,449,449,449,449
O1764,U0227,P0169,1,2027-06-12 09:52:00,5,399,399,399,399,399
O1765,U0332,P0165,1,2027-06-12 20:51:00,4,149,149,149,149,149
O1766,U0147,P0198,1,2027-06-13 09:56:00,5,549,549,549,549,549
O1767,U0207,P0161,1,2027-06-14 09:58:00,5,599,599,599,599,599
O1768,U0290,P0197,1,2027-06-14 20:48:00,4,599,599,599,599,599
O1769,U0122,P0163,1,2027-06-15 09:59:00,5,749,749,749,749,749
O1770,U0243,P0192,1,2027-06-16 09:51:00,5,499,499,499,499,499
O1771,U0175,P0166,1,2027-06-16 20:57:00,4,499,499,499,499,499
O1772,U0329,P0164,1,2027-06-17 09:47:00,5,199,199,199,199,199
O1773,U0136,P0191,1,2027-06-18 09:53:00,5,399,399,399,399,399
O1774,U0219,P0169,1,2027-06-18 20:46:00,4,399,399,399,399,399
O1775,U0315,P0167,1,2027-06-19 09:55:00,5,249,249,249,249,249
O1776,U0157,P0196,1,2027-06-20 09:52:00,5,299,299,299,299,299
O1777,U0220,P0162,1,2027-06-20 20:50:00,4,449,449,449,449,449
O1778,U0338,P0198,1,2027-06-21 09:59:00,5,549,549,549,549,549
O1779,U0145,P0165,1,2027-06-22 09:54:00,5,149,149,149,149,149
O1780,U0201,P0161,1,2027-06-22 20:42:00,4,599,599,599,599,599
O1781,U0296,P0197,1,2027-06-23 09:58:00,5,599,599,599,599,599
O1782,U0129,P0164,1,2027-06-24 09:47:00,5,199,199,199,199,199
O1783,U0248,P0193,1,2027-06-24 20:55:00,4,399,399,399,399,399
O1784,U0179,P0169,1,2027-06-25 09:53:00,5,399,399,399,399,399
O1785,U0325,P0195,1,2027-06-26 09:56:00,5,349,349,349,349,349
O1786,U0131,P0168,1,2027-06-26 20:44:00,4,349,349,349,349,349
O1787,U0212,P0163,1,2027-06-27 09:59:00,5,749,749,749,749,749
O1788,U0308,P0196,1,2027-06-28 09:55:00,5,299,299,299,299,299
O1789,U0152,P0162,1,2027-06-28 20:47:00,4,449,449,449,449,449
O1790,U0223,P0161,1,2027-06-29 09:52:00,5,599,599,599,599,599
O1791,U0333,P0197,1,2027-06-30 09:58:00,5,599,599,599,599,599
O1792,U0148,P0165,1,2027-06-30 20:43:00,4,149,149,149,149,149
O1793,U0209,P0194,1,2027-07-01 09:56:00,5,449,449,449,449,449
O1794,U0298,P0169,1,2027-07-02 09:59:00,5,399,399,399,399,399
O1795,U0124,P0198,1,2027-07-02 20:45:00,4,549,549,549,549,549
O1796,U0233,P0167,1,2027-07-03 09:54:00,5,249,249,249,249,249
O1797,U0166,P0192,1,2027-07-04 09:51:00,5,499,499,499,499,499
O1798,U0337,P0166,1,2027-07-04 20:49:00,4,499,499,499,499,499
O1799,U0135,P0199,1,2027-07-05 09:57:00,5,699,699,699,699,699
O1800,U0218,P0163,1,2027-07-06 09:55:00,5,749,749,749,749,749
O1801,U0143,P0168,1,2027-07-07 09:58:00,5,349,349,349,349,349
O1802,U0205,P0195,1,2027-07-08 09:55:00,5,349,349,349,349,349
O1803,U0293,P0162,1,2027-07-08 20:52:00,4,449,449,449,449,449
O1804,U0126,P0199,1,2027-07-09 09:59:00,5,699,699,699,699,699
O1805,U0241,P0165,1,2027-07-10 09:54:00,5,149,149,149,149,149
O1806,U0172,P0167,1,2027-07-10 20:49:00,4,249,249,249,249,249
O1807,U0322,P0191,1,2027-07-11 09:53:00,5,399,399,399,399,399
O1808,U0130,P0169,1,2027-07-12 09:58:00,5,399,399,399,399,399
O1809,U0210,P0196,1,2027-07-12 20:44:00,4,299,299,299,299,299
O1810,U0307,P0163,1,2027-07-13 09:56:00,5,749,749,749,749,749
O1811,U0154,P0164,1,2027-07-14 09:51:00,5,199,199,199,199,199
O1812,U0221,P0198,1,2027-07-14 20:57:00,4,549,549,549,549,549
O1813,U0331,P0166,1,2027-07-15 09:55:00,5,499,499,499,499,499
O1814,U0140,P0194,1,2027-07-16 09:59:00,5,449,449,449,449,449
O1815,U0206,P0162,1,2027-07-16 20:47:00,4,449,449,449,449,449
O1816,U0295,P0165,1,2027-07-17 09:58:00,5,149,149,149,149,149
O1817,U0121,P0193,1,2027-07-18 09:56:00,5,399,399,399,399,399
O1818,U0237,P0169,1,2027-07-18 20:53:00,4,399,399,399,399,399
O1819,U0165,P0192,1,2027-07-19 09:59:00,5,499,499,499,499,499
O1820,U0326,P0167,1,2027-07-20 09:54:00,5,249,249,249,249,249
O1821,U0133,P0166,1,2027-07-20 20:55:00,4,499,499,499,499,499
O1822,U0213,P0191,1,2027-07-21 09:57:00,5,399,399,399,399,399
O1823,U0306,P0168,1,2027-07-22 09:53:00,5,349,349,349,349,349
O1824,U0158,P0162,1,2027-07-22 20:49:00,4,449,449,449,449,449
O1825,U0224,P0197,1,2027-07-23 09:58:00,5,599,599,599,599,599
O1826,U0336,P0163,1,2027-07-24 09:56:00,5,749,749,749,749,749
O1827,U0146,P0196,1,2027-07-24 20:48:00,4,299,299,299,299,299
O1828,U0200,P0165,1,2027-07-25 09:59:00,5,149,149,149,149,149
O1829,U0289,P0199,1,2027-07-26 09:51:00,5,699,699,699,699,699
O1830,U0128,P0164,1,2027-07-26 20:54:00,4,199,199,199,199,199
O1831,U0240,P0198,1,2027-07-27 09:55:00,5,549,549,549,549,549
O1832,U0170,P0167,1,2027-07-28 09:59:00,5,249,249,249,249,249
O1833,U0324,P0191,1,2027-07-28 20:43:00,4,399,399,399,399,399
O1834,U0138,P0192,1,2027-07-29 09:58:00,5,499,499,499,499,499
O1835,U0211,P0163,1,2027-07-30 09:53:00,5,749,749,749,749,749
O1836,U0309,P0169,1,2027-07-30 20:57:00,4,399,399,399,399,399
O1837,U0156,P0161,1,2027-07-31 09:56:00,5,599,599,599,599,599
O1838,U0229,P0194,1,2027-08-01 09:55:00,5,449,449,449,449,449
O1839,U0335,P0166,1,2027-08-01 20:42:00,4,499,499,499,499,499
O1840,U0142,P0195,1,2027-08-02 09:59:00,5,349,349,349,349,349
O1841,U0208,P0168,1,2027-08-03 09:54:00,5,349,349,349,349,349
O1842,U0294,P0196,1,2027-08-03 20:46:00,4,299,299,299,299,299
O1843,U0123,P0192,1,2027-08-04 09:57:00,5,499,499,499,499,499
O1844,U0245,P0165,1,2027-08-05 09:59:00,5,149,149,149,149,149
O1845,U0178,P0191,1,2027-08-05 20:55:00,4,399,399,399,399,399
O1846,U0342,P0199,1,2027-08-06 09:56:00,5,699,699,699,699,699
O1847,U0134,P0167,1,2027-08-07 09:52:00,5,249,249,249,249,249
O1848,U0217,P0164,1,2027-08-07 20:49:00,4,199,199,199,199,199
O1849,U0318,P0198,1,2027-08-08 09:58:00,5,549,549,549,549,549
O1850,U0159,P0166,1,2027-08-09 09:55:00,5,499,499,499,499,499
O1851,U0222,P0193,1,2027-08-09 20:44:00,4,399,399,399,399,399
O1852,U0339,P0162,1,2027-08-10 09:59:00,5,449,449,449,449,449
O1853,U0149,P0169,1,2027-08-11 09:53:00,5,399,399,399,399,399
O1854,U0202,P0195,1,2027-08-11 20:57:00,4,349,349,349,349,349
O1855,U0291,P0161,1,2027-08-12 09:54:00,5,599,599,599,599,599
O1856,U0127,P0163,1,2027-08-13 09:56:00,5,749,749,749,749,749
O1857,U0242,P0197,1,2027-08-13 20:50:00,4,599,599,599,599,599
O1858,U0174,P0192,1,2027-08-14 09:59:00,5,499,499,499,499,499
O1859,U0327,P0168,1,2027-08-15 09:55:00,5,349,349,349,349,349
O1860,U0139,P0196,1,2027-08-15 20:45:00,4,299,299,299,299,299
O1861,U0215,P0194,1,2027-08-16 09:58:00,5,449,449,449,449,449
O1862,U0300,P0167,1,2027-08-17 09:52:00,5,249,249,249,249,249
O1863,U0151,P0165,1,2027-08-17 20:59:00,4,149,149,149,149,149
O1864,U0226,P0199,1,2027-08-18 09:57:00,5,699,699,699,699,699
O1865,U0330,P0163,1,2027-08-19 09:54:00,5,749,749,749,749,749
O1866,U0141,P0191,1,2027-08-19 20:51:00,4,399,399,399,399,399
O1867,U0204,P0169,1,2027-08-20 09:56:00,5,399,399,399,399,399
O1868,U0297,P0196,1,2027-08-21 09:59:00,5,299,299,299,299,299
O1869,U0120,P0192,1,2027-08-21 20:46:00,4,499,499,499,499,499
O1870,U0247,P0164,1,2027-08-22 09:53:00,5,199,199,199,199,199
O1871,U0171,P0195,1,2027-08-23 09:58:00,5,349,349,349,349,349
O1872,U0320,P0168,1,2027-08-23 20:55:00,4,349,349,349,349,349
O1873,U0132,P0197,1,2027-08-24 09:59:00,5,599,599,599,599,599
O1874,U0214,P0193,1,2027-08-25 09:52:00,5,399,399,399,399,399
O1875,U0304,P0166,1,2027-08-25 20:43:00,4,499,499,499,499,499
O1876,U0150,P0162,1,2027-08-26 09:56:00,5,449,449,449,449,449
O1877,U0227,P0161,1,2027-08-27 09:55:00,5,599,599,599,599,599
O1878,U0332,P0194,1,2027-08-27 20:47:00,4,449,449,449,449,449
O1879,U0147,P0199,1,2027-08-28 09:58:00,5,699,699,699,699,699
O1880,U0207,P0165,1,2027-08-29 09:53:00,5,149,149,149,149,149
O1881,U0290,P0163,1,2027-08-29 20:54:00,4,749,749,749,749,749
O1882,U0122,P0198,1,2027-08-30 09:59:00,5,549,549,549,549,549
O1883,U0243,P0169,1,2027-08-31 09:51:00,5,399,399,399,399,399
O1884,U0175,P0196,1,2027-08-31 20:48:00,4,299,299,299,299,299
O1885,U0329,P0191,1,2027-09-01 09:56:00,5,399,399,399,399,399
O1886,U0136,P0167,1,2027-09-02 09:59:00,5,249,249,249,249,249
O1887,U0219,P0164,1,2027-09-02 20:45:00,4,199,199,199,199,199
O1888,U0315,P0195,1,2027-09-03 09:55:00,5,349,349,349,349,349
O1889,U0157,P0168,1,2027-09-04 09:58:00,5,349,349,349,349,349
O1890,U0220,P0192,1,2027-09-04 20:42:00,4,499,499,499,499,499
O1891,U0338,P0166,1,2027-09-05 09:57:00,5,499,499,499,499,499
O1892,U0145,P0193,1,2027-09-06 09:59:00,5,399,399,399,399,399
O1893,U0201,P0199,1,2027-09-06 20:53:00,4,699,699,699,699,699
O1894,U0296,P0161,1,2027-09-07 09:55:00,5,599,599,599,599,599
O1895,U0129,P0194,1,2027-09-08 09:52:00,5,449,449,449,449,449
O1896,U0248,P0169,1,2027-09-08 20:59:00,4,399,399,399,399,399
O1897,U0179,P0162,1,2027-09-09 09:58:00,5,449,449,449,449,449
O1898,U0325,P0198,1,2027-09-10 09:54:00,5,549,549,549,549,549
O1899,U0131,P0163,1,2027-09-10 20:47:00,4,749,749,749,749,749
O1900,U0212,P0197,1,2027-09-11 09:56:00,5,599,599,599,599,599
O1901,U0166,P0192,1,2027-09-12 09:54:00,5,499,499,499,499,499
O1902,U0310,P0161,1,2027-09-13 09:59:00,5,599,599,599,599,599
O1903,U0144,P0167,1,2027-09-13 20:53:00,4,249,249,249,249,249
O1904,U0209,P0195,1,2027-09-14 09:58:00,5,349,349,349,349,349
O1905,U0299,P0166,1,2027-09-15 09:52:00,5,499,499,499,499,499
O1906,U0124,P0198,1,2027-09-15 20:46:00,4,549,549,549,549,549
O1907,U0246,P0199,1,2027-09-16 09:55:00,5,699,699,699,699,699
O1908,U0177,P0164,1,2027-09-17 09:59:00,5,199,199,199,199,199
O1909,U0334,P0169,1,2027-09-17 20:57:00,4,399,399,399,399,399
O1910,U0137,P0196,1,2027-09-18 09:54:00,5,299,299,299,299,299
O1911,U0218,P0163,1,2027-09-19 09:59:00,5,749,749,749,749,749
O1912,U0303,P0191,1,2027-09-19 20:44:00,4,399,399,399,399,399
O1913,U0155,P0165,1,2027-09-20 09:57:00,5,149,149,149,149,149
O1914,U0228,P0194,1,2027-09-21 09:56:00,5,449,449,449,449,449
O1915,U0337,P0162,1,2027-09-21 20:55:00,4,449,449,449,449,449
O1916,U0148,P0168,1,2027-09-22 09:53:00,5,349,349,349,349,349
O1917,U0203,P0193,1,2027-09-23 09:59:00,5,399,399,399,399,399
O1918,U0298,P0161,1,2027-09-23 20:47:00,4,599,599,599,599,599
O1919,U0125,P0166,1,2027-09-24 09:58:00,5,499,499,499,499,499
O1920,U0249,P0197,1,2027-09-25 09:52:00,5,599,599,599,599,599
O1921,U0176,P0167,1,2027-09-25 20:43:00,4,249,249,249,249,249
O1922,U0328,P0164,1,2027-09-26 09:57:00,5,199,199,199,199,199
O1923,U0135,P0192,1,2027-09-27 09:59:00,5,499,499,499,499,499
O1924,U0216,P0198,1,2027-09-27 20:54:00,4,549,549,549,549,549
O1925,U0302,P0169,1,2027-09-28 09:56:00,5,399,399,399,399,399
O1926,U0152,P0195,1,2027-09-29 09:55:00,5,349,349,349,349,349
O1927,U0225,P0196,1,2027-09-29 20:58:00,4,299,299,299,299,299
O1928,U0333,P0163,1,2027-09-30 09:59:00,5,749,749,749,749,749
O1929,U0143,P0162,1,2027-10-01 09:53:00,5,449,449,449,449,449
O1930,U0205,P0161,1,2027-10-01 20:46:00,4,599,599,599,599,599
O1931,U0293,P0168,1,2027-10-02 09:57:00,5,349,349,349,349,349
O1932,U0126,P0199,1,2027-10-03 09:59:00,5,699,699,699,699,699
O1933,U0241,P0167,1,2027-10-03 20:45:00,4,249,249,249,249,249
O1934,U0172,P0191,1,2027-10-04 09:54:00,5,399,399,399,399,399
O1935,U0322,P0166,1,2027-10-05 09:58:00,5,499,499,499,499,499
O1936,U0130,P0192,1,2027-10-05 20:43:00,4,499,499,499,499,499
O1937,U0210,P0198,1,2027-10-06 09:59:00,5,549,549,549,549,549
O1938,U0307,P0169,1,2027-10-07 09:56:00,5,399,399,399,399,399
O1939,U0154,P0164,1,2027-10-07 20:57:00,4,199,199,199,199,199
O1940,U0221,P0196,1,2027-10-08 09:52:00,5,299,299,299,299,299
O1941,U0331,P0193,1,2027-10-09 09:59:00,5,399,399,399,399,399
O1942,U0140,P0165,1,2027-10-09 20:50:00,4,149,149,149,149,149
O1943,U0206,P0197,1,2027-10-10 09:53:00,5,599,599,599,599,599
O1944,U0295,P0168,1,2027-10-11 09:58:00,5,349,349,349,349,349
O1945,U0121,P0162,1,2027-10-11 20:44:00,4,449,449,449,449,449
O1946,U0237,P0161,1,2027-10-12 09:59:00,5,599,599,599,599,599
O1947,U0165,P0195,1,2027-10-13 09:54:00,5,349,349,349,349,349
O1948,U0326,P0192,1,2027-10-13 20:55:00,4,499,499,499,499,499
O1949,U0133,P0163,1,2027-10-14 09:56:00,5,749,749,749,749,749
O1950,U0213,P0199,1,2027-10-15 09:59:00,5,699,699,699,699,699
O1951,U0306,P0167,1,2027-10-15 20:48:00,4,249,249,249,249,249
O1952,U0158,P0191,1,2027-10-16 09:52:00,5,399,399,399,399,399
O1953,U0224,P0166,1,2027-10-17 09:59:00,5,499,499,499,499,499
O1954,U0336,P0194,1,2027-10-17 20:49:00,4,449,449,449,449,449
O1955,U0146,P0168,1,2027-10-18 09:54:00,5,349,349,349,349,349
O1956,U0200,P0196,1,2027-10-19 09:59:00,5,299,299,299,299,299
O1957,U0289,P0162,1,2027-10-19 20:47:00,4,449,449,449,449,449
O1958,U0128,P0169,1,2027-10-20 09:55:00,5,399,399,399,399,399
O1959,U0240,P0161,1,2027-10-21 09:59:00,5,599,599,599,599,599
O1960,U0170,P0192,1,2027-10-21 20:43:00,4,499,499,499,499,499
O1961,U0324,P0198,1,2027-10-22 09:56:00,5,549,549,549,549,549
O1962,U0138,P0197,1,2027-10-23 09:53:00,5,599,599,599,599,599
O1963,U0211,P0194,1,2027-10-23 20:50:00,4,449,449,449,449,449
O1964,U0309,P0165,1,2027-10-24 09:59:00,5,149,149,149,149,149
O1965,U0156,P0191,1,2027-10-25 09:54:00,5,399,399,399,399,399
O1966,U0229,P0163,1,2027-10-25 20:55:00,4,749,749,749,749,749
O1967,U0335,P0195,1,2027-10-26 09:58:00,5,349,349,349,349,349
O1968,U0142,P0166,1,2027-10-27 09:59:00,5,499,499,499,499,499
O1969,U0208,P0196,1,2027-10-27 20:42:00,4,299,299,299,299,299
O1970,U0294,P0199,1,2027-10-28 09:57:00,5,699,699,699,699,699
O1971,U0123,P0164,1,2027-10-29 09:59:00,5,199,199,199,199,199
O1972,U0245,P0192,1,2027-10-29 20:53:00,4,499,499,499,499,499
O1973,U0178,P0167,1,2027-10-30 09:52:00,5,249,249,249,249,249
O1974,U0342,P0193,1,2027-10-31 09:59:00,5,399,399,399,399,399
O1975,U0134,P0161,1,2027-10-31 20:44:00,4,599,599,599,599,599
O1976,U0217,P0168,1,2027-11-01 09:56:00,5,349,349,349,349,349
O1977,U0318,P0195,1,2027-11-02 09:54:00,5,349,349,349,349,349
O1978,U0159,P0169,1,2027-11-02 20:49:00,4,399,399,399,399,399
O1979,U0222,P0162,1,2027-11-03 09:59:00,5,449,449,449,449,449
O1980,U0339,P0196,1,2027-11-04 09:55:00,5,299,299,299,299,299
O1981,U0149,P0166,1,2027-11-04 20:57:00,4,499,499,499,499,499
O1982,U0202,P0197,1,2027-11-05 09:58:00,5,599,599,599,599,599
O1983,U0291,P0163,1,2027-11-06 09:53:00,5,749,749,749,749,749
O1984,U0127,P0194,1,2027-11-06 20:45:00,4,449,449,449,449,449
O1985,U0242,P0199,1,2027-11-07 09:59:00,5,699,699,699,699,699
O1986,U0174,P0165,1,2027-11-08 09:52:00,5,149,149,149,149,149
O1987,U0327,P0191,1,2027-11-08 20:43:00,4,399,399,399,399,399
O1988,U0139,P0167,1,2027-11-09 09:57:00,5,249,249,249,249,249
O1989,U0215,P0162,1,2027-11-10 09:59:00,5,449,449,449,449,449
O1990,U0300,P0195,1,2027-11-10 20:47:00,4,349,349,349,349,349
O1991,U0151,P0164,1,2027-11-11 09:56:00,5,199,199,199,199,199
O1992,U0226,P0192,1,2027-11-12 09:55:00,5,499,499,499,499,499
O1993,U0330,P0196,1,2027-11-12 20:59:00,4,299,299,299,299,299
O1994,U0141,P0168,1,2027-11-13 09:54:00,5,349,349,349,349,349
O1995,U0204,P0193,1,2027-11-14 09:59:00,5,399,399,399,399,399
O1996,U0297,P0161,1,2027-11-14 20:46:00,4,599,599,599,599,599
O1997,U0120,P0199,1,2027-11-15 09:57:00,5,699,699,699,699,699
O1998,U0247,P0166,1,2027-11-16 09:59:00,5,499,499,499,499,499
O1999,U0171,P0169,1,2027-11-16 20:50:00,4,399,399,399,399,399
O2000,U0320,P0163,1,2027-11-17 09:56:00,5,749,749,749,749,749
